_id,Uid,Техместо,Наименование,Диспетчерское наименование,Класс
65a2361a96b9132bd04d7cdc,a7883d5e-09cd-4ad2-bcc9-16b4b461e669,PS110-000472,ПС 110 кВ Заводская,ПС 110 кВ Заводская,Substation
65a2361a96b9132bd04d7cdd,a8615f5d-eec8-4e6e-ac67-3b7965f74428,PS110-001175,ПС 110 кВ Тагара,ПС 110 кВ Тагара,Substation
65a2361a96b9132bd04d7cde,a87d2c51-2e60-46ba-87c3-f9b906f51331,PS110-000108,ПС 110 кВ Боград,ПС 110 кВ Боград,Substation
65a2361a96b9132bd04d7cdf,a8f7f38f-b32f-4f84-b079-3d71b3a2c30a,PS110-000314,ПС 110 кВ Канская опорная,ПС 110 кВ Канская опорная,Substation
65a2361a96b9132bd04d7ce0,aa02ca16-8744-4cbd-ade5-1bd7b53ec81d,PS110-000948,ПС 110 кВ Дзержинская-2,,Substation
65a2361a96b9132bd04d7ce1,aa285a92-5eb4-483c-b7ec-a821743346fd,PS110-000295,ПС 110 кВ Отрадное,ПС 110 кВ Отрадное,Substation
65a2361a96b9132bd04d7ce2,aa3c46ca-5b76-4089-82f0-67c4c77dacb0,PS110-000061,ПС 110 кВ Медведчиково,ПС 110 кВ Медведчиково,Substation
65a2361a96b9132bd04d7ce3,aa972a7d-7d14-48a3-bf42-ce3cd613969d,PS110-000318,ПС 110 кВ КЭЗ,ПС 110 кВ КЭЗ,Substation
65a2361a96b9132bd04d7ce4,ab051d0d-5882-42f1-85bc-94a70844b0d7,PS110-000110,ПС 110 кВ Сарагаш,ПС 110 кВ Сарагаш,Substation
65a2361a96b9132bd04d7ce5,ab1d37bf-1b56-44e2-8f2b-39560800af17,PS110-000132,ПС 110 кВ Быстроистокская,ПС 110 кВ Быстроистокская,Substation
65a2361a96b9132bd04d7ce6,ab1fd407-26e6-48db-8ba2-3e3ed73f1bd0,PS110-000025,ПС 110 кВ Шебалинская,ПС 110 кВ Шебалинская,Substation
65a2361a96b9132bd04d7ce7,ab205b5d-808c-4429-9952-2f334295466c,PS110-000571,ПС 110 кВ Красный Брод,ПС 110 кВ Красный Брод,Substation
65a2361a96b9132bd04d7ce8,ac750dcc-a7c8-438d-9b8e-abd2a4fb919c,PS110-000653,ПС 110 кВ Баженово,ПС 110 кВ Баженово,Substation
65a2361a96b9132bd04d7ce9,ace4025a-2e16-4f21-8a05-77d5bbcf6464,PS110-000275,ПС 110 кВ Ново-Романово,ПС 110 кВ Ново-Романово,Substation
65a2361a96b9132bd04d7cea,ad2439fb-4880-4dfa-b9ee-994e0d4b4818,PS110-000146,ПС 110 кВ Солонешенская,ПС 110 кВ Солонешенская,Substation
65a2361a96b9132bd04d7ceb,ad4e8bf8-9099-4df8-b779-00e361cfe56b,PS110-000248,ПС 110 кВ Кытмановская,ПС 110 кВ Кытмановская,Substation
65a2361a96b9132bd04d7cec,add72f17-37ab-40d0-8f78-31c1aa9a31d0,PS110-000446,ПС 110 кВ Енисейская,ПС 110 кВ Енисейская,Substation
65a2361a96b9132bd04d7ced,af00cee3-b5d2-469c-8478-2e37ffadf886,PS110-000313,ПС 110 кВ Карьер,ПС 110 кВ Карьер,Substation
65a2361a96b9132bd04d7cee,af12f327-a2f0-4858-9080-212ba66024fd,PS110-000002,ПС 110 кВ Улёты,ПС 110 кВ Улеты,Substation
65a2361a96b9132bd04d7cef,af4b6dde-f57c-4bc7-8a72-30cf082d6d24,PS110-000159,ПС 110 кВ Красногорская (А),ПС 110 кВ Красногорская,Substation
65a2361a96b9132bd04d7cf0,af88881b-51b0-41fc-b0d8-68322aac7830,PS110-000036,ПС 110 кВ Котокель,ПС 110 кВ Котокель,Substation
65a2361a96b9132bd04d7cf1,b008cb23-39b8-470e-9b1f-a44b962f1405,PS110-000358,ПС 110 кВ Балахтинская,ПС 110 кВ Балахтинская,Substation
65a2361a96b9132bd04d7cf2,b1140e5d-8a53-4530-b5e9-d5761a18bd85,PS110-000538,ПС 110 кВ Мысковская,ПС 110 кВ Мысковская,Substation
65a2361a96b9132bd04d7cf3,b2106f6d-6940-45f1-ac45-48f7827e984a,PS110-000504,ПС 110 кВ Беловская,ПС 110 кВ Беловская,Substation
65a2361a96b9132bd04d7cf4,b25122b7-c606-4e59-bbf5-ba18715a2a31,PS110-000816,ПС 110 кВ Харанор,ПС 110 кВ Харанор,Substation
65a2361a96b9132bd04d7cf5,b3794602-aa8a-4455-b8df-deee5272c640,PS110-000985,ПС 110 кВ Дренажная шахта,ПС 110 кВ Дренажная шахта,Substation
65a2361a96b9132bd04d7cf6,b3a00bc6-7d5f-4d62-b08b-a28c1508defa,PS110-000072,ПС 110 кВ Окино-Ключи,ПС 110 кВ Окино Ключи,Substation
